,application_received,application_year,council_district,address,city,zip,units_withdrawn,replacement_unit,yearbuilt,units,sqftmain,center_lat,center_lon,geometry
5107022023,7/10/19,2019,9,4821 S COMPTON AVE,LOS ANGELES ,90011.0,2,0.0,0.0,2.0,1964.0,33.99955963,-118.24811332,POINT (-13163319.76204771 4028742.895355882)
5107023028,5/11/18,2018,9,1410 E 48TH PL,LOS ANGELES ,90011.0,2,0.0,1908.0,2.0,1694.0,33.99905403,-118.24961814,POINT (-13163487.27784384 4028675.006182785)
5109005030,10/20/14,2014,9,144 E 51ST ST,Los Angeles ,90011.0,1,0.0,1906.0,2.0,2387.0,33.99637585,-118.27253534,POINT (-13166038.40887826 4028315.401715816)
5109008009,4/22/14,2014,9,216 E 49TH ST,Los Angeles ,90011.0,1,0.0,1911.0,2.0,1768.0,33.99808854,-118.27145822,POINT (-13165918.50442833 4028545.366645233)
5110009008,3/4/15,2015,9,324 W 46TH ST,LOS ANGELES ,90037.0,2,2.0,1906.0,2.0,1880.0,34.00170359,-118.27925794,POINT (-13166786.76528706 4029030.778942878)
5110010007,12/3/14,2014,9,314 W 47TH ST,LOS ANGELES ,90037.0,1,0.0,1906.0,5.0,4160.0,34.0008018,-118.27900092,POINT (-13166758.15395154 4028909.688792802)
5110020022,3/7/18,2018,9,241 W 50TH ST,LOS ANGELES ,90037.0,2,0.0,1910.0,2.0,1092.0,33.99767779,-118.27765564,POINT (-13166608.39806696 4028490.214330121)
5110025003,8/26/10,2010,9,5113 S MAIN ST,Los Angeles ,90037.0,6,46.0,1923.0,6.0,4834.0,33.99613276,-118.27431378,POINT (-13166236.38391346 4028282.762107235)
5111023025,8/13/20,2020,9,4057 S MAIN ST,LOS ANGELES ,90037.0,24,0.0,1924.0,24.0,11172.0,34.00979787,-118.27437792,POINT (-13166243.5239456 4030117.716578646)
5113003012,9/25/17,2017,9,4069 1/2 S AVALON BLVD,LOS ANGELES ,90011.0,2,0.0,1902.0,0.0,2128.0,34.00962363,-118.26564241,POINT (-13165271.09142058 4030094.317728444)
5113029019,6/26/18,2018,9,4045 S WOODLAWN AVE,LOS ANGELES ,90011.0,2,0.0,1904.0,2.0,1726.0,34.00969301,-118.27313202,POINT (-13166104.83099202 4030103.63482684)
5113031011,1/22/20,2020,9,4201 S WOODLAWN AVE,LOS ANGELES ,90011.0,2,0.0,1907.0,2.0,1638.0,34.00733207,-118.27312388,POINT (-13166103.92485136 4029786.586491867)
5113032031,12/15/14,2014,9,4234 S WOODLAWN AVE,LOS ANGELES ,90011.0,2,2.0,1923.0,2.0,1221.0,34.00637198,-118.27246472,POINT (-13166030.54749581 4029657.659461174)
5114008021,11/5/18,2018,9,760 E 40TH PL,LOS ANGELES ,90011.0,2,0.0,1904.0,2.0,1710.0,34.00987839,-118.26236766,POINT (-13164906.5479181 4030128.529699882)
5114014009,3/9/18,2018,9,1036 E 35TH ST,LOS ANGELES ,90011.0,8,0.0,1901.0,8.0,3366.0,34.01153128,-118.25745224,POINT (-13164359.36586667 4030350.500420146)
5114014020,3/9/18,2018,9,"1037 E MARTIN LUTHER KING, JR BLVD",LOS ANGELES ,90011.0,3,0.0,1960.0,3.0,2070.0,34.01122902,-118.25745093,POINT (-13164359.22003814 4030309.9088481)
5114018022,5/14/15,2015,9,1002 E 33RD ST,LOS ANGELES ,90011.0,2,0.0,1902.0,2.0,2144.0,34.01351815,-118.25811174,POINT (-13164432.78107085 4030617.327866578)
5115001004,12/10/19,2019,9,789 E 41ST PL,LOS ANGELES ,90011.0,2,0.0,1907.0,2.0,1712.0,34.00849163,-118.2617739,POINT (-13164840.45085725 4029942.301574295)
5115006011,8/1/16,2016,9,662 E 42ND ST,LOS ANGELES ,90011.0,2,2.0,1905.0,2.0,1217.0,34.00727668,-118.26400252,POINT (-13165088.53970082 4029779.148328496)
5115019028,1/29/14,2014,9,1055 E 42ND PL,Los Angeles ,90011.0,2,0.0,1908.0,2.0,1858.0,34.00691368,-118.25714605,POINT (-13164325.28095178 4029730.402225379)
5116003005,6/25/15,2015,9,4210 S HOOPER AVE,LOS ANGELES ,90011.0,2,0.0,1921.0,2.0,1890.0,34.00713565,-118.25182607,POINT (-13163733.06348715 4029760.209838395)
5116008002,10/29/19,2019,9,4307 S COMPTON AVE,LOS ANGELES ,90011.0,2,0.0,1905.0,2.0,1260.0,34.00538429,-118.24764531,POINT (-13163267.66341282 4029525.027646818)
5116027002,5/5/14,2014,9,1808 E 41ST PL,Los Angeles ,90058.0,1,0.0,1907.0,3.0,1560.0,34.0067322,-118.2410205,POINT (-13162530.19293702 4029706.031937682)
5118014011,5/22/19,2019,9,1348 E 27TH ST,LOS ANGELES ,90011.0,2,0.0,1905.0,2.0,2529.0,34.01483033,-118.24956509,POINT (-13163481.37234486 4030793.550991973)
5119013020,11/5/18,2018,9,1109 E 28TH ST,LOS ANGELES ,90011.0,3,0.0,1902.0,3.0,2564.0,34.01684123,-118.25531819,POINT (-13164121.80450734 4031063.61608853)
5119024005,8/13/20,2020,9,1414 E 23RD ST,LOS ANGELES ,90011.0,3,0.0,98.0,2.0,1898.0,34.0189448,-118.25095677,POINT (-13163636.29345381 4031346.13366905)
5120001007,2/5/18,2018,9,120 E 31ST ST,LOS ANGELES ,90011.0,2,0.0,95.0,2.0,1931.0,34.020453,-118.27052217,POINT (-13165814.30381897 4031548.695067049)
5120022006,2/13/15,2015,9,526 E JEFFERSON BLVD,LOS ANGELES ,90011.0,2,0.0,1908.0,2.0,1948.0,34.01553137,-118.26653233,POINT (-13165370.15686183 4030887.70036524)
5120026022,8/7/19,2019,9,839 E 32ND ST,LOS ANGELES ,90011.0,2,0.0,1905.0,2.0,1910.0,34.01593745,-118.26099693,POINT (-13164753.95895249 4030942.237091804)
5122012009,11/1/17,2017,9,222 W 27TH ST,LOS ANGELES ,90007.0,6,0.0,1912.0,6.0,6522.0,34.02473846,-118.27204561,POINT (-13165983.89238403 4032124.280796068)
5123011005,8/30/07,2007,9,3024 S ROYAL ST,Los Angeles ,90007.0,2,0.0,1904.0,2.0,2496.0,34.02547092,-118.28095741,POINT (-13166975.94942208 4032222.661363535)
5123011009,8/30/07,2007,9,3042 S ROYAL ST,Los Angeles ,90007.0,2,0.0,1906.0,2.0,1566.0,34.02504642,-118.28122874,POINT (-13167006.15373952 4032165.644425186)
5123011021,8/30/07,2007,9,3015 S SHRINE PL,Los Angeles ,90007.0,3,0.0,1903.0,3.0,1988.0,34.02545057,-118.28033276,POINT (-13166906.41370215 4032219.928036189)
5123020005,6/21/12,2012,9,516 W 31ST ST,Los Angeles ,90007.0,24,0.0,1927.0,24.0,13008.0,34.02358155,-118.27806951,POINT (-13166654.46986462 4031968.891839194)
5123020006,1/14/19,2019,9,510 W 31ST ST,LOS ANGELES ,90007.0,4,0.0,0.0,4.0,3892.0,34.0235042,-118.27789576,POINT (-13166635.12810309 4031958.502743747)
5123020011,5/18/18,2018,9,515 W 31ST ST,LOS ANGELES ,90007.0,4,0.0,0.0,4.0,2220.0,34.02403156,-118.27774606,POINT (-13166618.46357532 4032029.334132248)
5124031006,4/6/17,2017,1,2128 S PARK GROVE AVE,LOS ANGELES ,90007.0,2,0.0,1901.0,2.0,2595.0,34.03310381,-118.2779035,POINT (-13166635.98971595 4033247.925630806)
5127003020,5/22/19,2019,9,617 E 21ST ST,LOS ANGELES ,90011.0,2,0.0,100.0,2.0,1068.0,34.02665409,-118.25966581,POINT (-13164605.7793519 4032381.580962958)
5127005003,2/12/19,2019,9,638 E 21ST ST,LOS ANGELES ,90011.0,2,0.0,90.0,2.0,777.0,34.02597959,-118.2594658,POINT (-13164583.51434055 4032290.984014867)
5127012007,10/9/19,2019,9,2310 S WALL ST,LOS ANGELES ,90011.0,2,0.0,1906.0,2.0,1036.0,34.02502599,-118.26288291,POINT (-13164963.90528573 4032162.9003663)
5127015007,10/29/19,2019,9,2223 S TRINITY ST,LOS ANGELES ,90011.0,2,0.0,95.0,2.0,2093.0,34.02587905,-118.26161633,POINT (-13164822.91024509 4032277.479825743)
5127015020,12/27/17,2017,9,2210 S WALL ST,LOS ANGELES ,90011.0,2,0.0,90.0,2.0,1776.0,34.02630162,-118.26182643,POINT (-13164846.2984701 4032334.238091376)
5127015021,12/27/17,2017,9,2204 S WALL ST,LOS ANGELES ,90011.0,3,3.0,95.0,3.0,1504.0,34.02643076,-118.26174492,POINT (-13164837.22481841 4032351.583824037)
5127023004,4/3/17,2017,14,1723 S SANTEE ST,LOS ANGELES ,90015.0,6,0.0,1906.0,6.0,4879.0,34.03111872,-118.26204049,POINT (-13164870.1275203 4032981.275701263)
5127029037,1/24/18,2018,9,1910 S LOS ANGELES ST,LOS ANGELES ,90011.0,31,0.0,1910.0,31.0,21924.0,34.03002155,-118.26358174,POINT (-13165041.69868549 4032833.899517266)
5127032019,2/5/20,2020,9,248 E 23RD ST,LOS ANGELES ,90011.0,2,0.0,90.0,2.0,1986.0,34.02585674,-118.2646178,POINT (-13165157.03235712 4032274.483224974)
5127033021,4/23/19,2019,9,206 E 24TH ST,LOS ANGELES ,90011.0,2,0.0,0.0,2.0,2222.0,34.02568558,-118.26626772,POINT (-13165340.70061137 4032251.493641691)
5127036022,1/7/20,2020,9,210 E 25TH ST,LOS ANGELES ,90011.0,3,0.0,95.0,3.0,1325.0,34.02475611,-118.26661778,POINT (-13165379.66911231 4032126.651450716)
5128002016,7/16/19,2019,9,232 E 27TH ST,LOS ANGELES ,90011.0,3,4.0,1920.0,3.0,2878.0,34.02281513,-118.26714662,POINT (-13165438.53931183 4031865.952237265)
5128002028,1/22/20,2020,9,229 E 28TH ST,LOS ANGELES ,90011.0,2,0.0,99.0,2.0,1496.0,34.02251181,-118.2673404,POINT (-13165460.11080275 4031825.21289946)
5128003034,5/14/19,2019,9,211 1/2 E 29TH ST,LOS ANGELES ,90011.0,2,0.0,1914.0,2.0,2230.0,34.02208316,-118.26854833,POINT (-13165594.57695527 4031767.640560519)
5128004031,3/10/16,2016,9,225 E 30TH ST,LOS ANGELES ,90011.0,2,0.0,1916.0,2.0,1426.0,34.02113647,-118.26859234,POINT (-13165599.47612605 4031640.490867392)
5128012020,10/29/19,2019,9,637 E 28TH ST,LOS ANGELES ,90011.0,3,0.0,1941.0,3.0,1587.0,34.02047156,-118.26301164,POINT (-13164978.23544379 4031551.187822223)
5128014005,2/1/21,2021,9,608 E 29TH ST,LOS ANGELES ,90011.0,2,0.0,94.0,2.0,2318.0,34.01968327,-118.26463138,POINT (-13165158.5440758 4031445.314704283)
5131005002,10/2/19,2019,14,707 E WASHINGTON BLVD,LOS ANGELES ,90021.0,3,0.0,1915.0,0.0,8970.0,34.02782067,-118.25689713,POINT (-13164297.57130414 4032538.274416193)
5131021009,2/26/20,2020,9,927 E 25TH ST,LOS ANGELES ,90011.0,2,0.0,1905.0,2.0,2532.0,34.02058714,-118.25585572,POINT (-13164181.64207323 4031566.71114502)
5135020016,4/24/18,2018,1,1349 S CONSTANCE ST,LOS ANGELES ,90015.0,2,0.0,0.0,2.0,2822.0,34.04388659,-118.27905919,POINT (-13166764.64053826 4034696.44631047)
5136003001,1/22/14,2014,1,1001 S PARK VIEW ST,Los Angeles ,90006.0,2,0.0,1912.0,2.0,1532.0,34.05333374,-118.28332589,POINT (-13167239.60740963 4035965.694537896)
5136003002,1/22/14,2014,1,1005 S PARK VIEW ST,Los Angeles ,90006.0,2,0.0,1905.0,2.0,2216.0,34.05322541,-118.28339646,POINT (-13167247.4632261 4035951.139329906)
5136003004,6/10/15,2015,1,1017 S PARK VIEW ST,LOS ANGELES ,90006.0,3,0.0,1905.0,0.0,3782.0,34.05299542,-118.28354631,POINT (-13167264.14445179 4035920.237958119)
5136005018,2/9/18,2018,1,958 S GRAND VIEW ST,LOS ANGELES ,90006.0,7,0.0,0.0,1.0,3314.0,34.05273676,-118.2815841,POINT (-13167045.71223376 4035885.484595838)
5136019015,7/7/16,2016,1,1153 S WESTLAKE AVE,LOS ANGELES ,90006.0,7,0.0,0.0,0.0,2654.0,34.04851642,-118.28075078,POINT (-13166952.9474757 4035318.457878655)
5136020005,5/12/15,2015,1,1845 W 11TH PL,LOS ANGELES ,90006.0,4,0.0,1907.0,4.0,2473.0,34.04891712,-118.27923619,POINT (-13166784.34408814 4035372.292993276)
5137010009,12/14/12,2012,1,1026 S BLAINE ST,Los Angeles ,90015.0,16,0.0,1924.0,16.0,8096.0,34.04653173,-118.27029858,POINT (-13165789.41389403 4035051.813229986)
5137015012,2/6/19,2019,1,1030 S UNION AVE,LOS ANGELES ,90015.0,5,0.0,1904.0,5.0,4460.0,34.04826065,-118.27442974,POINT (-13166249.29252161 4035284.094629436)
5137015014,2/6/19,2019,1,1036 S UNION AVE,LOS ANGELES ,90015.0,3,0.0,1905.0,3.0,3542.0,34.04813987,-118.27450845,POINT (-13166258.05447873 4035267.867612878)
5137015016,2/6/19,2019,1,1040 S UNION AVE,LOS ANGELES ,90015.0,4,0.0,1905.0,4.0,3872.0,34.0480191,-118.27458713,POINT (-13166266.81309627 4035251.641962952)
5137022003,10/1/12,2012,1,1320 W 11TH ST,Los Angeles ,90015.0,2,0.0,1905.0,0.0,4764.0,34.04594728,-118.27182712,POINT (-13165959.57018848 4034973.293106405)
5138005015,3/14/08,2008,14,916 W JAMES M. WOOD BLVD,Los Angeles ,90015.0,33,0.0,1911.0,30.0,15870.0,34.04704416,-118.26546022,POINT (-13165250.81012255 4035120.658002273)
5141020012,7/12/18,2018,1,831 S WESTLAKE AVE,LOS ANGELES ,90057.0,9,0.0,95.0,9.0,5049.0,34.05363326,-118.27752617,POINT (-13166593.98553249 4036005.938112011)
5141020019,7/12/18,2018,1,835 S WESTLAKE AVE,LOS ANGELES ,90057.0,8,0.0,1941.0,8.0,5326.0,34.05349454,-118.27761705,POINT (-13166604.10224781 4035987.299644144)
5141023005,8/7/19,2019,1,821 S GRAND VIEW ST,LOS ANGELES ,90057.0,7,0.0,1901.0,5.0,4981.0,34.05534531,-118.28067539,POINT (-13166944.55509928 4036235.972261762)
5141023006,8/7/19,2019,1,827 S GRAND VIEW ST,LOS ANGELES ,90057.0,4,0.0,1921.0,4.0,3440.0,34.05522399,-118.28075288,POINT (-13166953.18124663 4036219.671333111)
5141026006,5/16/08,2008,1,825 S CORONADO ST,Los Angeles ,90057.0,4,0.0,1915.0,4.0,5703.0,34.05675403,-118.28387174,POINT (-13167300.37115368 4036425.253925601)
5142003012,8/29/14,2014,1,707 1/2 S BONNIE BRAE ST,Los Angeles ,90057.0,5,0.0,1923.0,1.0,4440.0,34.05519556,-118.27509418,POINT (-13166323.25764407 4036215.851394173)
5142023006,9/24/20,2020,1,1535 W 8TH ST,LOS ANGELES ,90017.0,1,0.0,1954.0,1.0,3377.0,34.05229779,-118.27146338,POINT (-13165919.0788369 4035826.505160788)
5142027007,1/11/13,2013,1,1515 W WILSHIRE BLVD,Los Angeles ,90017.0,29,218.0,1922.0,32.0,17107.0,34.05507611,-118.26874162,POINT (-13165616.09389964 4036199.801752654)
5143001004,12/23/15,2015,1,1312 W 8TH ST,LOS ANGELES ,90017.0,5,0.0,1912.0,5.0,6836.0,34.05033626,-118.26973734,POINT (-13165726.93694301 4035562.960286691)
5143001005,12/23/15,2015,1,806 S COLUMBIA AVE,LOS ANGELES ,90017.0,2,0.0,1902.0,2.0,2900.0,34.0502138,-118.2698207,POINT (-13165736.21653577 4035546.507156418)
5143009004,11/6/19,2019,1,734 S HARTFORD AVE,LOS ANGELES ,90017.0,2,0.0,1906.0,1.0,3248.0,34.05112502,-118.26760672,POINT (-13165489.75740954 4035668.934815319)
5143010010,11/6/19,2019,1,740 S HARTFORD AVE,LOS ANGELES ,90017.0,4,0.0,1904.0,4.0,3537.0,34.05100424,-118.26768539,POINT (-13165498.51491388 4035652.707250545)
5143011001,4/22/16,2016,1,762 S COLUMBIA AVE,LOS ANGELES ,90017.0,4,0.0,95.0,4.0,3128.0,34.05104173,-118.26939661,POINT (-13165689.00705292 4035657.744269131)
5143021015,10/11/13,2013,1,1140 W INGRAHAM ST,Los Angeles ,90017.0,12,0.0,95.0,19.0,9708.0,34.05208145,-118.26522155,POINT (-13165224.24149969 4035797.438113689)
5147010001,9/19/18,2018,14,721 E 5TH ST,LOS ANGELES ,90013.0,33,0.0,1906.0,0.0,15780.0,34.04284602,-118.24118986,POINT (-13162549.04600598 4034556.651774188)
5147029048,4/12/19,2019,14,660 S STANFORD AVE,LOS ANGELES ,90021.0,52,0.0,1912.0,51.0,23493.0,34.03916401,-118.24384417,POINT (-13162844.52244359 4034062.008886346)
5153002010,2/21/18,2018,13,250 S BURLINGTON AVE,LOS ANGELES ,90057.0,2,0.0,1916.0,2.0,1303.0,34.06181687,-118.26830254,POINT (-13165567.21573762 4037105.544802436)
5153002028,7/14/14,2014,13,260 S BURLINGTON AVE,Los Angeles ,90026.0,4,0.0,1913.0,4.0,3412.0,34.06154953,-118.2683936,POINT (-13165577.35249045 4037069.621465272)
5153016044,1/17/18,2018,13,249 S COLUMBIA PL,LOS ANGELES ,90026.0,2,0.0,1923.0,2.0,1536.0,34.06039776,-118.26296715,POINT (-13164973.28283964 4036914.855715156)
5153024018,8/14/17,2017,1,481 S HARTFORD AVE,LOS ANGELES ,90017.0,9,0.0,1915.0,9.0,5002.0,34.0563106,-118.26441596,POINT (-13165134.56363109 4036365.67242885)
5153024019,8/14/17,2017,1,485 S HARTFORD AVE,LOS ANGELES ,90017.0,8,0.0,1924.0,8.0,4844.0,34.05619564,-118.26450871,POINT (-13165144.88851386 4036350.225872898)
5153024020,8/14/17,2017,1,456 S WITMER ST,LOS ANGELES ,90017.0,10,0.0,1921.0,10.0,8228.0,34.05639156,-118.26478662,POINT (-13165175.82531355 4036376.55060052)
5153024021,6/16/16,2016,1,472 S WITMER ST,LOS ANGELES ,90017.0,2,0.0,1922.0,2.0,1602.0,34.05624761,-118.26493408,POINT (-13165192.24048567 4036357.208799259)
5153024022,8/14/17,2017,1,491 S HARTFORD AVE,LOS ANGELES ,90017.0,4,0.0,1950.0,4.0,3530.0,34.05609778,-118.26463262,POINT (-13165158.68211197 4036337.07696834)
5153024025,6/16/16,2016,1,476 S WITMER ST,LOS ANGELES ,90017.0,3,0.0,1920.0,3.0,2002.0,34.05609379,-118.26502915,POINT (-13165202.82362966 4036336.540854529)
5153028007,1/22/15,2015,13,1439 W 3RD ST,LOS ANGELES ,90026.0,4,0.0,1914.0,3.0,4814.0,34.0590741,-118.26274762,POINT (-13164948.84487182 4036736.995342787)
5153028014,1/22/15,2015,13,1432 W MIRAMAR ST,LOS ANGELES ,90026.0,15,0.0,1922.0,14.0,10254.0,34.05946267,-118.26229346,POINT (-13164898.28801189 4036789.207257965)
5154001003,2/13/19,2019,13,114 S BONNIE BRAE ST,LOS ANGELES ,90057.0,12,0.0,1923.0,12.0,4336.0,34.06482881,-118.2678408,POINT (-13165515.81507595 4037510.276715403)
5154001023,6/27/08,2008,13,208 S BONNIE BRAE ST,Los Angeles ,90057.0,20,0.0,1948.0,20.0,18550.0,34.06395097,-118.26835538,POINT (-13165573.09785952 4037392.314758583)
5154003009,8/7/08,2008,13,240 S WESTLAKE AVE,Los Angeles ,90057.0,28,0.0,1950.0,28.0,25782.0,34.06351389,-118.26975329,POINT (-13165728.71248889 4037333.581490485)
5154003010,8/7/08,2008,13,240 S WESTLAKE AVE,Los Angeles ,90057.0,8,114.0,1950.0,8.0,8016.0,34.0639053,-118.26981595,POINT (-13165735.68776819 4037386.177770963)
5154004004,11/20/19,2019,13,117 S WESTLAKE AVE,LOS ANGELES ,90057.0,4,0.0,1949.0,4.0,3946.0,34.06561179,-118.26943397,POINT (-13165693.16594909 4037615.492652342)
5154006010,8/1/18,2018,13,155 S MOUNTAIN VIEW AVE,LOS ANGELES ,90057.0,20,0.0,1941.0,42.0,10422.0,34.06491753,-118.27103024,POINT (-13165870.86191266 4037522.198756429)
5154012019,8/7/19,2019,13,2226 W VALLEY ST,LOS ANGELES ,90057.0,3,0.0,1946.0,3.0,1920.0,34.06537736,-118.27350783,POINT (-13166146.66596986 4037583.990121068)
5154017009,11/29/17,2017,13,2320 W MIRAMAR ST,LOS ANGELES ,90057.0,4,0.0,1924.0,4.0,1849.0,34.06480141,-118.27468959,POINT (-13166278.21889129 4037506.594753046)
5154029016,1/21/20,2020,1,501 S WESTLAKE AVE,LOS ANGELES ,90057.0,4,0.0,1908.0,4.0,3312.0,34.05980443,-118.27359404,POINT (-13166156.26282316 4036835.129539692)
5154029017,1/21/20,2020,1,437 S WESTLAKE AVE,LOS ANGELES ,90057.0,10,0.0,1951.0,10.0,5390.0,34.05992578,-118.27351669,POINT (-13166147.65226054 4036851.435380376)
5154036008,7/9/18,2018,1,2347 W OCEAN VIEW AVE,LOS ANGELES ,90057.0,2,0.0,1909.0,2.0,1871.0,34.06302331,-118.27699453,POINT (-13166534.8036384 4037267.659441993)
5155004021,11/6/17,2017,13,139 S OCCIDENTAL BLVD,LOS ANGELES ,90057.0,12,0.0,1946.0,12.0,11307.0,34.06989428,-118.28126613,POINT (-13167010.31597527 4038190.985853534)
5155006001,5/8/19,2019,13,201 S RENO ST,LOS ANGELES ,90057.0,10,0.0,1922.0,10.0,7040.0,34.06978571,-118.28265605,POINT (-13167165.04116192 4038176.395548385)
5155009013,5/26/15,2015,1,336 S RENO ST,LOS ANGELES ,90057.0,8,0.0,1946.0,8.0,7002.0,34.06713032,-118.28363666,POINT (-13167274.20216779 4037819.55370956)
5155009014,5/26/15,2015,1,326 S RENO ST,LOS ANGELES ,90057.0,8,0.0,1946.0,8.0,7002.0,34.06731409,-118.28351922,POINT (-13167261.12880679 4037844.249090743)
5155013004,8/19/15,2015,13,218 S OCCIDENTAL BLVD,LOS ANGELES ,90057.0,6,0.0,1942.0,8.0,7063.0,34.0685218,-118.2811002,POINT (-13166991.84473217 4038006.544915484)
5155013005,8/19/15,2015,13,224 S OCCIDENTAL BLVD,LOS ANGELES ,90057.0,5,0.0,1941.0,6.0,4635.0,34.06840038,-118.28117749,POINT (-13167000.44861561 4037990.228013773)
5155021016,8/17/16,2016,1,335 S RAMPART BLVD,LOS ANGELES ,90057.0,4,0.0,1922.0,4.0,5675.0,34.06559461,-118.279785,POINT (-13166845.43733788 4037613.184013596)
5155021018,8/17/16,2016,1,329 S RAMPART BLVD,LOS ANGELES ,90057.0,4,0.0,1922.0,4.0,5650.0,34.06573529,-118.27969497,POINT (-13166835.41524412 4037632.088526713)
5155022021,5/22/18,2018,13,238 S BENTON WAY,LOS ANGELES ,90057.0,2,0.0,1908.0,2.0,1304.0,34.06771427,-118.27878788,POINT (-13166734.43844722 4037898.026267086)
5155027007,1/13/16,2016,1,305 S CORONADO ST,LOS ANGELES ,90057.0,1,0.0,0.0,2.0,2038.0,34.06550654,-118.27842249,POINT (-13166693.76341848 4037601.349223839)
5155029009,2/2/17,2017,1,521 S CARONDELET ST,LOS ANGELES ,90057.0,8,0.0,0.0,8.0,5531.0,34.06206391,-118.27891098,POINT (-13166748.14187653 4037138.740463939)
5155033008,5/23/19,2019,13,284 S CORONADO ST,LOS ANGELES ,90057.0,2,0.0,100.0,2.0,2636.0,34.06581437,-118.27759032,POINT (-13166601.12667782 4037642.715274196)
5156005021,10/9/19,2019,13,144 N ROBINSON ST,LOS ANGELES ,90026.0,2,0.0,1922.0,2.0,1496.0,34.07371145,-118.28300719,POINT (-13167204.12988792 4038703.972548983)
5156011006,3/6/17,2017,13,129 N RENO ST,LOS ANGELES ,90026.0,4,7.0,1926.0,4.0,3312.0,34.07230422,-118.28104555,POINT (-13166985.761122 4038514.853244494)
5156016002,1/28/19,2019,13,2812 W TEMPLE ST,LOS ANGELES ,90026.0,4,0.0,1918.0,4.0,3156.0,34.07365737,-118.27824637,POINT (-13166674.15782976 4038696.704615757)
5156016017,1/5/15,2015,13,2827 W HYANS ST,LOS ANGELES ,90026.0,2,0.0,1927.0,2.0,1876.0,34.07346472,-118.27883754,POINT (-13166739.96657313 4038670.813985267)
5156022013,10/2/07,2007,13,2748 W HYANS ST,Los Angeles ,90026.0,4,0.0,1962.0,4.0,3224.0,34.07251133,-118.27793267,POINT (-13166639.23690549 4038542.686805248)
5156022016,10/2/07,2007,13,2751 W COUNCIL ST,Los Angeles ,90026.0,3,0.0,1965.0,3.0,2496.0,34.07222047,-118.278119,POINT (-13166659.97906622 4038503.598081964)
5156024013,10/7/16,2016,13,331 N LA FAYETTE PARK PL,LOS ANGELES ,90026.0,2,0.0,1912.0,2.0,1245.0,34.07431682,-118.27630158,POINT (-13166457.66479726 4038785.329905917)
5156025010,5/1/19,2019,13,404 N LA FAYETTE PARK PL,LOS ANGELES ,90026.0,1,0.0,1913.0,2.0,1756.0,34.07450494,-118.27548911,POINT (-13166367.22105057 4038810.611994011)
5156028014,8/14/18,2018,13,141 N RAMPART BLVD,LOS ANGELES ,90026.0,5,0.0,1910.0,3.0,2994.0,34.07065924,-118.2764196,POINT (-13166470.80272356 4038293.78641875)
5157006008,6/9/17,2017,13,312 N CORONADO ST,LOS ANGELES ,90026.0,3,0.0,1908.0,3.0,1728.0,34.07240241,-118.27293606,POINT (-13166083.0168246 4038528.0490128)
5157007011,6/25/19,2019,13,212 N CARONDELET ST,LOS ANGELES ,90026.0,2,0.0,1911.0,2.0,1636.0,34.07042187,-118.27348583,POINT (-13166144.21694106 4038261.886912701)
5157007026,4/23/19,2019,13,227 N PARK VIEW ST,LOS ANGELES ,90026.0,2,0.0,1922.0,2.0,1904.0,34.07060681,-118.27284967,POINT (-13166073.39993379 4038286.740486544)
5157008006,5/18/15,2015,13,226 N CORONADO ST,LOS ANGELES ,90026.0,2,0.0,1919.0,2.0,1822.0,34.07119132,-118.27418434,POINT (-13166221.97471857 4038365.29152157)
5157011011,5/8/19,2019,13,117 N ROSEMONT AVE,LOS ANGELES ,90026.0,8,0.0,1927.0,8.0,5200.0,34.06843162,-118.27277342,POINT (-13166064.91182262 4037994.426166779)
5157017010,3/14/18,2018,13,2201 W COURT ST,LOS ANGELES ,90026.0,2,0.0,1910.0,2.0,1428.0,34.07004439,-118.26964726,POINT (-13165716.90928328 4038211.158590472)
5157017031,6/19/19,2019,13,2219 W COURT ST,LOS ANGELES ,90026.0,2,0.0,1939.0,2.0,2392.0,34.07030398,-118.27024948,POINT (-13165783.94810703 4038246.044030775)
5157018024,3/30/18,2018,13,131 N ROSELAKE AVE,LOS ANGELES ,90026.0,2,0.0,1923.0,2.0,1240.0,34.06852531,-118.27191548,POINT (-13165969.40637869 4038007.016603568)
5157018043,4/17/19,2019,13,2208 W COURT ST,LOS ANGELES ,90026.0,2,0.0,1925.0,2.0,884.0,34.06976056,-118.27014418,POINT (-13165772.22616465 4038173.015739182)
5157018045,11/21/16,2016,13,247 N LAKE ST,LOS ANGELES ,90026.0,2,0.0,1911.0,3.0,2172.0,34.06950023,-118.27019859,POINT (-13165778.28305814 4038138.031077283)
5157020021,3/1/18,2018,13,230 N LAKE ST,LOS ANGELES ,90026.0,4,0.0,1963.0,4.0,3268.0,34.0688246,-118.26985549,POINT (-13165740.08934085 4038047.236483653)
5157020023,3/1/18,2018,13,228 N LAKE ST,LOS ANGELES ,90026.0,3,0.0,1924.0,3.0,1584.0,34.06872751,-118.26991739,POINT (-13165746.98001733 4038034.189095445)
5157021028,12/21/18,2018,13,218 N ALVARADO ST,LOS ANGELES ,90026.0,2,0.0,1923.0,2.0,1588.0,34.06812203,-118.26901376,POINT (-13165646.38838587 4037952.822323801)
5157021030,12/21/18,2018,13,220 N ALVARADO ST,LOS ANGELES ,90026.0,3,0.0,1942.0,3.0,1882.0,34.06821917,-118.26895198,POINT (-13165639.51106773 4037965.876337949)
